Time_s,Voltage_V,Current_mA,Power_mW
19.47,3.73,-95.10,354.00
19.50,3.72,-94.70,354.00
19.53,3.72,-93.10,350.00
19.56,3.69,47.10,350.00
19.59,3.67,57.10,252.00
19.59,3.73,-93.70,350.00
19.68,3.72,-93.80,354.00
19.68,3.72,-73.90,282.00
19.68,3.70,-77.20,288.00
19.68,3.72,-48.70,180.00
19.71,3.73,-94.70,354.00
19.74,3.73,-95.00,354.00
19.77,3.73,-95.80,358.00
19.80,3.70,-40.30,354.00
19.83,3.68,-21.10,0.00
19.83,3.72,-93.30,350.00
19.86,3.73,-94.20,354.00
19.89,3.72,-96.60,364.00
19.92,3.69,-0.60,354.00
19.95,3.69,57.00,40.00
19.95,3.73,-93.10,354.00
19.98,3.73,-95.20,358.00
20.04,3.73,-96.20,360.00
20.04,3.70,-74.50,278.00
20.04,3.72,-66.90,250.00
20.10,3.73,-96.10,360.00
20.10,3.72,-75.80,282.00
20.13,3.72,-94.60,354.00
20.16,3.69,-15.10,358.00
20.22,3.69,59.10,0.00
20.22,3.72,-95.70,360.00
20.22,3.72,-75.80,282.00
20.25,3.72,-94.10,354.00
20.28,3.70,-92.60,344.00
20.31,3.68,20.60,76.00
20.31,3.72,-96.10,358.00
20.34,3.72,-95.00,354.00
20.37,3.72,-94.60,354.00
20.40,3.70,-50.80,190.00
20.46,3.72,57.50,212.00
20.46,3.72,-94.50,354.00
20.46,3.72,-75.10,286.00
20.49,3.73,-93.20,350.00
20.52,3.69,-0.90,354.00
20.55,3.67,56.60,216.00
20.55,3.73,-93.80,350.00
20.58,3.73,-92.80,354.00
20.61,3.72,-94.40,354.00
20.67,3.70,-86.00,322.00
20.67,3.69,-62.10,230.00
20.67,3.72,-75.10,278.00
20.73,3.73,-95.50,358.00
20.73,3.72,-75.90,282.00
20.79,3.70,19.80,294.00
20.79,3.69,-5.50,0.00
20.79,3.72,-74.20,278.00
20.82,3.72,-95.30,358.00
20.85,3.72,-94.80,354.00
20.91,3.69,24.10,350.00
20.91,3.69,-27.40,102.00
20.91,3.72,-75.10,278.00
20.94,3.73,-95.80,358.00
20.97,3.72,-95.60,358.00
21.00,3.70,-63.00,236.00
21.06,3.68,9.10,32.00
21.06,3.73,-94.50,354.00
21.06,3.72,-75.70,282.00
21.09,3.72,-94.20,350.00
21.12,3.69,-2.80,358.00
21.15,3.69,58.40,22.00
21.15,3.72,-95.60,360.00
21.18,3.73,-94.00,350.00
21.21,3.72,-93.70,354.00
21.24,3.70,-90.20,338.00
21.27,3.68,35.80,132.00
21.33,3.73,-96.10,360.00
21.33,3.72,-93.90,350.00
21.33,3.72,-75.80,282.00
21.36,3.70,9.90,36.00
21.39,3.73,58.60,216.00
21.39,3.73,-94.80,354.00
21.42,3.72,-92.80,350.00
21.45,3.72,-94.30,354.00
21.48,3.69,-0.50,354.00
21.51,3.69,57.30,272.00
21.51,3.73,-93.60,354.00
21.54,3.72,-93.40,354.00
21.57,3.72,-95.60,358.00
21.60,3.70,-80.90,302.00
21.63,3.69,-71.00,262.00
21.63,3.72,-94.60,354.00
21.66,3.73,-95.20,354.00
21.69,3.73,-94.80,354.00
21.72,3.69,-10.10,350.00
21.75,3.69,25.90,4.00
21.75,3.73,-93.70,350.00
21.78,3.72,-95.70,360.00
21.84,3.73,-93.90,350.00
21.84,3.71,-75.00,282.00
21.84,3.72,-74.20,154.00
21.87,3.73,-95.10,354.00
21.90,3.72,-96.20,360.00
21.93,3.73,-94.70,354.00
22.02,3.70,-48.10,180.00
22.02,3.69,26.60,98.00
22.02,3.72,-76.00,282.00
22.02,3.72,-75.70,282.00
22.08,3.73,-93.00,350.00
22.08,3.72,-74.80,278.00
22.08,3.72,-75.00,40.00
22.11,3.72,-93.40,354.00
22.14,3.73,-93.60,350.00
22.17,3.72,-92.50,350.00
22.20,3.70,-95.70,358.00
22.26,3.68,28.00,104.00
22.26,3.73,-94.90,354.00
22.26,3.72,-75.50,282.00
22.29,3.73,-96.00,358.00
22.32,3.70,-88.20,328.00
22.35,3.67,58.00,212.00
22.35,3.73,-93.90,354.00
22.38,3.73,-93.30,350.00
22.41,3.72,-95.90,360.00
22.47,3.69,-33.30,354.00
22.47,3.69,56.50,212.00
22.47,3.72,-73.60,282.00
22.50,3.72,-94.80,354.00
22.56,3.72,-96.30,360.00
22.56,3.70,-76.10,286.00
22.56,3.72,-74.80,278.00
22.59,3.73,-95.70,358.00
22.62,3.73,-94.80,354.00
22.65,3.73,-94.90,354.00
22.68,3.69,-74.10,350.00
22.71,3.69,19.70,22.00
22.71,3.72,-95.10,358.00
22.74,3.72,-94.30,354.00
22.77,3.73,-94.10,350.00
22.80,3.70,-94.60,354.00
22.83,3.69,-56.90,210.00
22.83,3.72,-96.10,358.00
22.86,3.72,-95.80,358.00
22.92,3.73,-94.20,350.00
22.95,3.70,-77.40,288.00
22.95,3.72,-74.00,276.00
22.95,3.72,-94.90,354.00
22.98,3.73,-93.80,354.00
23.01,3.72,-93.20,350.00
23.04,3.70,-46.10,354.00
23.07,3.69,55.70,78.00
23.07,3.72,-93.80,350.00
23.10,3.73,-92.40,350.00
23.13,3.73,-94.30,354.00
23.16,3.70,-94.10,350.00
23.19,3.69,44.70,164.00
23.19,3.72,-94.30,350.00
23.25,3.73,-95.80,358.00
23.25,3.72,-75.90,282.00
23.31,3.70,34.40,266.00
23.31,3.69,57.80,0.00
23.31,3.72,-74.20,278.00
23.34,3.72,-95.00,358.00
23.37,3.72,-95.40,358.00
23.40,3.70,-20.50,354.00
23.43,3.69,57.20,220.00
23.43,3.73,-94.20,350.00
23.46,3.73,-96.10,358.00
23.52,3.73,-96.20,360.00
23.52,3.70,-75.00,278.00
23.52,3.72,-74.80,278.00
23.55,3.72,-94.80,354.00
23.58,3.73,-94.60,354.00
23.61,3.72,-94.50,354.00
23.70,3.69,-60.90,360.00
23.70,3.69,33.80,52.00
23.70,3.72,-77.50,292.00
23.73,3.72,-74.50,278.00
23.73,3.73,-93.60,354.00
23.76,3.70,-85.80,322.00
23.79,3.69,-68.50,252.00
23.79,3.73,-96.20,360.00
23.82,3.73,-94.40,354.00
23.85,3.73,-95.60,358.00
23.88,3.70,-87.70,328.00
23.91,3.68,21.10,78.00
23.91,3.72,-94.60,354.00
23.97,3.72,-93.00,350.00
23.97,3.72,-75.00,282.00
24.00,3.69,34.60,350.00
24.03,3.69,57.40,140.00
24.03,3.73,-93.80,354.00
24.06,3.72,-94.70,354.00
24.09,3.73,-96.00,358.00
24.15,3.70,-94.40,354.00
24.15,3.68,20.50,76.00
24.15,3.72,-76.00,282.00
24.18,3.73,-94.90,354.00
24.24,3.73,-95.00,354.00
24.24,3.73,-75.80,286.00
24.24,3.72,-72.10,30.00
24.27,3.72,-94.50,354.00
24.30,3.72,-95.80,360.00
24.39,3.72,-93.70,350.00
24.39,3.71,-74.90,282.00
24.39,3.72,-61.60,226.00
24.39,3.72,-76.70,286.00
24.42,3.73,-96.00,358.00
24.45,3.72,-93.50,350.00
24.54,3.70,-90.00,338.00
24.54,3.72,57.50,212.00
24.54,3.72,-76.10,286.00
24.54,3.72,-76.00,282.00
24.57,3.73,-93.10,348.00
24.60,3.70,-43.60,350.00
24.66,3.68,54.80,52.00
24.66,3.73,-93.60,350.00
24.66,3.72,-75.80,282.00
24.69,3.73,-93.00,354.00
24.72,3.70,-94.90,354.00
24.75,3.71,56.70,210.00
24.75,3.73,-93.90,350.00
24.78,3.73,-95.20,358.00
24.81,3.73,-95.20,358.00
24.84,3.69,-82.80,350.00
24.87,3.68,57.70,108.00
24.87,3.73,-93.10,350.00
24.96,3.73,-94.50,354.00
24.96,3.72,-77.40,292.00
24.96,3.71,-75.50,282.00
24.96,3.72,-75.50,206.00
24.99,3.72,-93.30,354.00
25.05,3.73,-95.90,358.00
25.05,3.72,-77.30,288.00
25.08,3.70,-32.40,122.00
25.11,3.68,-54.70,204.00
25.11,3.73,-95.20,358.00
25.14,3.72,-94.80,354.00
25.17,3.73,-94.70,354.00
25.23,3.69,-58.20,360.00
25.23,3.69,56.80,96.00
25.23,3.72,-77.40,292.00
25.26,3.72,-93.30,350.00
25.29,3.72,-93.60,350.00
25.32,3.70,-95.70,358.00
25.38,3.68,-56.10,206.00
25.38,3.73,-95.90,358.00
25.38,3.72,-75.70,282.00
25.41,3.72,-95.10,354.00
25.44,3.70,-87.30,324.00
25.44,3.70,56.50,210.00
25.50,3.72,-94.60,354.00
25.50,3.72,-74.40,278.00
25.53,3.73,-94.20,354.00
25.56,3.70,-31.80,354.00
25.59,3.68,57.40,134.00
25.59,3.73,-94.10,354.00
25.65,3.72,-92.80,354.00
25.65,3.72,-76.40,286.00
25.68,3.70,-40.00,150.00
25.71,3.71,58.70,216.00
25.71,3.72,-94.90,354.00
25.77,3.73,-95.00,354.00
25.77,3.72,-76.20,286.00
25.80,3.70,55.30,350.00
25.83,3.68,57.60,40.00
25.83,3.72,-94.40,350.00
25.86,3.72,-95.90,360.00
25.89,3.72,-93.70,350.00
25.95,3.70,-94.70,354.00
25.95,3.71,57.30,226.00
25.95,3.72,-76.80,286.00
26.01,3.73,-96.50,360.00
26.01,3.72,-75.90,282.00
26.07,3.70,4.70,16.00
26.07,3.68,-56.20,210.00
26.07,3.72,-76.60,286.00
26.10,3.72,-94.50,354.00
26.13,3.72,-93.10,350.00
26.19,3.70,-39.80,360.00
26.19,3.69,54.10,170.00
26.19,3.72,-75.10,282.00
26.22,3.72,-93.60,354.00
26.28,3.73,-93.00,350.00
26.28,3.70,-77.50,288.00
26.28,3.72,-75.60,282.00
26.31,3.72,-94.30,354.00
26.37,3.72,-95.40,358.00
26.37,3.72,-77.30,288.00
26.40,3.70,55.70,350.00
26.43,3.67,52.60,46.00
26.43,3.72,-93.40,350.00
26.46,3.72,-94.30,354.00
26.49,3.72,-95.60,360.00
26.55,3.70,-9.90,354.00
26.55,3.68,57.10,216.00
26.55,3.72,-74.70,286.00
26.58,3.73,-95.80,358.00
26.61,3.73,-96.30,360.00
26.64,3.70,-92.10,344.00
26.70,3.70,55.70,206.00
26.70,3.73,-95.20,358.00
26.73,3.72,-76.00,282.00
26.73,3.73,-94.70,354.00
26.76,3.70,49.10,350.00
26.79,3.68,56.80,140.00
26.79,3.73,-95.90,360.00
26.82,3.73,-93.40,354.00
26.88,3.72,-94.00,350.00
26.88,3.70,-76.00,282.00
26.88,3.72,-75.00,278.00
26.91,3.73,-96.30,360.00
26.97,3.73,-93.90,350.00
26.97,3.72,-75.90,282.00
27.00,3.70,39.80,148.00
27.06,3.73,56.00,206.00
27.06,3.72,-94.80,354.00
27.06,3.72,-74.40,282.00
27.09,3.72,-94.40,354.00
27.15,3.70,-22.30,354.00
27.15,3.70,57.40,210.00
27.15,3.72,-75.80,282.00
27.18,3.72,-93.30,354.00
27.21,3.73,-96.10,360.00
27.30,3.70,-92.60,344.00
27.30,3.68,-74.90,278.00
27.30,3.72,-76.30,286.00
27.30,3.72,-77.30,288.00
27.33,3.73,-95.30,354.00
27.36,3.69,-54.50,350.00
27.42,3.69,33.50,114.00
27.42,3.72,-94.30,354.00
27.42,3.72,-77.70,292.00
27.45,3.72,-93.60,350.00
27.48,3.70,-94.20,350.00
27.51,3.69,57.70,278.00
27.51,3.72,-95.60,358.00
27.54,3.73,-96.10,358.00
27.60,3.72,-94.00,350.00
27.60,3.70,-76.50,286.00
27.60,3.72,-75.40,282.00
27.63,3.73,-95.10,354.00
27.72,3.72,-94.80,354.00
27.72,3.72,-74.50,282.00
27.72,3.71,-76.20,286.00
27.72,3.72,-77.60,216.00
27.75,3.73,-93.70,350.00
27.78,3.72,-93.60,354.00
27.84,3.73,-93.20,350.00
27.84,3.70,-95.80,358.00
27.84,3.68,25.30,96.00
27.90,3.73,-94.20,350.00
27.90,3.72,-76.10,286.00
27.93,3.73,-95.40,358.00
27.96,3.70,-64.00,354.00
27.96,3.67,56.20,86.00
27.99,3.72,-92.70,350.00
28.02,3.73,-94.60,354.00
28.05,3.72,-95.70,360.00
28.08,3.70,7.00,354.00
28.08,3.69,56.80,132.00
28.11,3.72,-93.10,350.00
28.14,3.73,-95.70,358.00
28.17,3.73,-95.90,358.00
28.32,3.70,-88.60,330.00
28.32,3.73,57.60,212.00
28.32,3.72,-76.90,286.00
28.32,3.72,-76.70,286.00
28.32,3.72,-76.20,286.00
28.35,3.72,-74.70,282.00
28.35,3.72,-75.60,186.00
28.35,3.72,-95.70,360.00
28.38,3.73,-93.60,350.00
28.41,3.73,-93.70,354.00
28.44,3.71,-95.70,358.00
28.44,3.69,-76.10,282.00
28.50,3.73,-95.70,358.00
28.50,3.72,-75.60,282.00
28.53,3.72,-94.90,354.00
28.56,3.70,-68.50,256.00
28.56,3.69,20.70,78.00
28.59,3.73,-94.20,350.00
28.62,3.73,-92.70,348.00
28.65,3.73,-94.20,354.00
28.68,3.70,-7.80,354.00
28.68,3.69,57.10,256.00
28.71,3.72,-93.90,354.00
28.74,3.73,-93.10,354.00
28.77,3.73,-95.60,358.00
28.80,3.70,-90.90,340.00
28.80,3.69,46.00,170.00
28.83,3.73,-94.80,354.00
28.86,3.73,-95.20,358.00
28.92,3.73,-95.00,354.00
28.92,3.72,-76.10,282.00
28.95,3.72,-74.50,154.00
28.95,3.73,-94.80,354.00
28.98,3.73,-95.60,360.00
29.01,3.72,-93.90,350.00
29.07,3.70,-94.90,354.00
29.07,3.69,52.70,196.00
29.07,3.72,-76.90,286.00
29.10,3.72,-96.00,358.00
29.13,3.73,-93.80,350.00
29.19,3.70,-80.80,302.00
29.19,3.73,55.30,204.00
29.19,3.72,-76.70,286.00
29.22,3.72,-94.80,354.00
29.28,3.72,-93.10,350.00
29.28,3.70,-76.20,282.00
29.28,3.72,-77.50,252.00
29.31,3.73,-93.80,350.00
29.34,3.73,-93.70,354.00
29.37,3.73,-93.20,354.00
29.40,3.70,-92.50,344.00
29.40,3.68,-75.20,278.00
29.43,3.73,-93.70,350.00
29.46,3.72,-94.90,354.00
29.49,3.73,-95.20,358.00
29.52,3.70,-47.00,176.00
29.52,3.67,53.70,132.00
29.55,3.73,-93.30,350.00
29.58,3.73,-94.50,354.00
29.61,3.73,-95.80,360.00
29.64,3.70,6.40,354.00
29.64,3.69,57.00,226.00
29.67,3.73,-93.00,354.00
29.70,3.72,-95.80,358.00
29.73,3.73,-96.30,360.00
29.79,3.70,-85.60,322.00
29.79,3.71,56.70,210.00
29.79,3.72,-77.00,288.00
29.82,3.73,-94.90,354.00
29.85,3.73,-94.80,354.00
29.88,3.70,-20.70,354.00
29.88,3.68,56.90,124.00
29.91,3.72,-95.90,360.00
29.94,3.73,-93.40,350.00
29.97,3.72,-93.60,354.00
30.06,3.70,-94.30,350.00
30.06,3.71,57.10,212.00
30.06,3.72,-77.80,292.00
30.09,3.72,-76.20,286.00
30.09,3.73,-94.80,354.00
30.12,3.70,42.10,158.00
30.12,3.73,55.80,206.00
30.15,3.72,-94.70,354.00
30.18,3.73,-93.00,350.00
30.21,3.72,-94.30,354.00
30.24,3.70,-3.20,350.00
30.24,3.69,57.20,272.00
30.27,3.72,-93.80,354.00
30.30,3.73,-93.10,350.00
30.33,3.73,-95.60,358.00
30.36,3.70,-86.60,324.00
30.36,3.68,-24.70,92.00
30.39,3.73,-94.90,354.00
30.42,3.73,-95.50,358.00
30.45,3.73,-95.20,358.00
30.48,3.70,-27.30,354.00
30.48,3.69,57.80,196.00
30.51,3.72,-94.50,354.00
30.54,3.72,-96.30,364.00
30.57,3.73,-94.10,350.00
30.60,3.70,12.20,354.00
30.60,3.68,57.70,6.00
30.63,3.73,-95.50,358.00
30.66,3.72,-96.50,360.00
30.69,3.73,-94.20,350.00
30.72,3.70,-67.20,252.00
30.72,3.73,55.40,204.00
30.75,3.73,-94.80,354.00
30.78,3.72,-94.80,354.00
30.81,3.72,-93.20,350.00
30.84,3.70,-3.40,360.00
30.84,3.69,54.60,98.00
30.87,3.73,-94.10,354.00
30.90,3.72,-93.80,354.00
30.93,3.73,-93.00,354.00
30.96,3.70,-90.30,338.00
30.96,3.69,-76.40,286.00
30.99,3.73,-94.70,354.00
31.02,3.73,-95.20,358.00
31.05,3.73,-95.70,358.00
31.08,3.70,-37.30,138.00
31.08,3.67,40.40,174.00
31.11,3.73,-93.40,350.00
31.14,3.73,-94.20,350.00
31.17,3.73,-95.80,360.00
31.20,3.70,2.90,354.00
31.20,3.68,56.70,268.00
31.23,3.73,-93.10,354.00
31.26,3.73,-95.40,358.00
31.29,3.73,-96.40,360.00
31.32,3.70,-76.70,286.00
31.32,3.71,55.80,206.00
31.41,3.73,-95.90,358.00
31.41,3.72,-76.60,286.00
31.41,3.72,-76.30,286.00
31.44,3.70,47.20,4.00
31.44,3.68,57.20,186.00
31.50,3.73,-95.80,360.00
31.50,3.72,-76.20,286.00
31.53,3.72,-94.20,354.00
31.56,3.70,-91.30,340.00
31.56,3.71,58.10,216.00
31.59,3.73,-96.30,360.00
31.62,3.73,-94.80,354.00
31.65,3.72,-94.80,354.00
31.68,3.70,-45.20,168.00
31.68,3.73,55.80,206.00
31.71,3.73,-94.80,354.00
31.74,3.72,-93.70,354.00
31.77,3.73,-94.10,350.00
31.80,3.70,-2.80,358.00
31.81,3.69,56.60,278.00
31.83,3.73,-93.70,350.00
31.86,3.72,-92.80,350.00
31.89,3.72,-94.60,354.00
31.92,3.70,-84.90,318.00
31.92,3.68,-32.60,122.00
32.01,3.73,-94.70,354.00
32.01,3.72,-78.10,292.00
32.01,3.72,-77.00,288.00
32.07,3.70,48.00,0.00
32.07,3.69,57.30,232.00
32.07,3.72,-74.90,282.00
32.10,3.72,-96.00,360.00
32.13,3.73,-94.80,354.00
32.16,3.70,10.80,350.00
32.16,3.68,58.10,134.00
32.22,3.73,-95.10,354.00
32.22,3.72,-78.10,292.00
32.25,3.73,-95.90,358.00
32.28,3.70,-57.90,216.00
32.28,3.71,54.90,204.00
32.31,3.73,-95.10,354.00
32.34,3.73,-94.80,354.00
32.37,3.72,-93.80,354.00
32.43,3.70,0.60,354.00
32.43,3.68,55.10,82.00
32.43,3.72,-76.80,288.00
32.46,3.73,-94.10,354.00
32.49,3.72,-93.00,354.00
32.52,3.70,-87.40,328.00
32.52,3.71,56.50,210.00
32.55,3.73,-95.60,358.00
32.58,3.72,-94.80,354.00
32.61,3.73,-96.30,360.00
32.64,3.70,-28.40,104.00
32.64,3.68,-20.00,76.00
32.67,3.73,-94.50,354.00
32.70,3.73,-93.60,350.00
32.73,3.73,-95.50,360.00
32.76,3.70,-1.90,354.00
32.82,3.69,57.30,92.00
32.82,3.73,-93.20,354.00
32.82,3.72,-76.10,286.00
32.85,3.72,-95.90,358.00
32.91,3.70,-69.10,258.00
32.91,3.68,-2.80,10.00
32.91,3.72,-77.50,288.00
32.94,3.73,-94.90,354.00
32.97,3.73,-94.70,354.00
33.00,3.69,-2.90,354.00
33.03,3.69,59.80,14.00
33.03,3.72,-94.80,358.00
33.06,3.72,-95.20,358.00
33.09,3.73,-93.70,350.00
33.12,3.70,11.20,334.00
33.15,3.67,20.10,76.00
33.15,3.72,-96.00,358.00
33.18,3.72,-96.00,358.00
33.21,3.73,-94.10,350.00
33.27,3.70,-39.50,148.00
33.27,3.73,58.00,212.00
33.27,3.72,-77.00,288.00
33.30,3.73,-94.80,354.00
33.33,3.73,-93.50,350.00
33.39,3.70,-2.00,360.00
33.39,3.68,55.00,212.00
33.39,3.72,-75.20,282.00
33.42,3.73,-94.20,354.00
33.45,3.73,-93.50,354.00
33.51,3.71,-81.90,304.00
33.51,3.73,60.80,222.00
33.51,3.72,-75.50,282.00
33.54,3.72,-95.30,358.00
33.57,3.73,-95.00,354.00
33.60,3.70,-12.00,46.00
33.60,3.67,1.80,4.00
33.63,3.72,-93.10,350.00
33.69,3.73,-94.20,354.00
33.69,3.72,-77.30,292.00
33.72,3.70,6.70,344.00
33.81,3.69,57.10,148.00
33.81,3.73,-93.40,354.00
33.81,3.72,-76.80,286.00
33.81,3.72,-77.90,292.00
33.87,3.70,6.00,22.00
33.87,3.68,-5.40,20.00
33.87,3.72,-77.90,292.00
33.90,3.73,-95.30,358.00
33.93,3.73,-94.60,354.00
33.96,3.69,1.90,348.00
34.02,3.69,57.20,32.00
34.02,3.73,-95.60,360.00
34.02,3.72,-75.80,286.00
34.05,3.73,-94.10,354.00
34.08,3.70,-85.60,318.00
34.11,3.68,19.00,68.00
34.11,3.72,-96.00,358.00
34.14,3.73,-94.50,354.00
34.17,3.73,-94.80,354.00
34.20,3.70,-24.50,92.00
34.23,3.73,57.80,212.00
34.23,3.72,-94.60,354.00
34.29,3.72,-93.20,350.00
34.29,3.72,-74.70,282.00
34.35,3.70,23.70,358.00
34.35,3.69,56.80,236.00
34.35,3.72,-76.10,282.00
34.38,3.73,-92.70,354.00
34.41,3.73,-94.80,354.00
34.44,3.71,-64.10,240.00
34.47,3.73,57.60,212.00
34.47,3.73,-95.00,354.00
34.50,3.73,-96.20,360.00
34.53,3.73,-94.80,354.00
34.56,3.70,-73.80,354.00
34.59,3.69,33.20,20.00
34.59,3.73,-93.70,350.00
34.62,3.73,-96.00,360.00
34.65,3.73,-94.80,358.00
34.71,3.71,2.80,354.00
34.71,3.69,57.90,206.00
34.71,3.72,-76.10,286.00
34.74,3.73,-96.20,360.00
34.77,3.73,-95.90,358.00
34.86,3.70,-91.30,340.00
34.86,3.69,29.50,108.00
34.86,3.72,-76.50,286.00
34.86,3.72,-77.10,288.00
34.89,3.73,-94.70,354.00
34.95,3.69,-46.00,360.00
34.95,3.69,56.30,76.00
34.95,3.72,-77.80,292.00
34.98,3.73,-94.00,350.00
35.01,3.73,-93.50,354.00
35.04,3.70,-96.10,358.00
35.04,3.68,18.10,66.00
35.07,3.73,-95.90,358.00
35.13,3.73,-94.00,350.00
35.13,3.72,-76.80,286.00
35.19,3.70,30.70,114.00
35.19,3.73,57.80,212.00
35.19,3.72,-76.50,286.00
35.22,3.72,-92.90,350.00
35.25,3.72,-94.80,358.00
35.28,3.70,-25.70,350.00
35.31,3.68,57.50,140.00
35.34,3.73,-94.20,354.00
35.34,3.73,-94.40,354.00
35.37,3.73,-96.20,360.00
35.40,3.70,-49.60,186.00
35.43,3.73,58.70,216.00
35.43,3.73,-95.20,354.00
35.46,3.73,-95.30,358.00
35.49,3.73,-95.10,354.00
35.55,3.70,-67.70,350.00
35.55,3.69,15.50,40.00
35.55,3.72,-75.80,282.00
35.58,3.73,-96.00,360.00
35.61,3.72,-93.90,350.00
35.67,3.70,-94.20,350.00
35.67,3.69,57.70,232.00
35.67,3.72,-76.70,286.00
35.70,3.73,-96.30,360.00
35.73,3.73,-94.50,354.00
35.79,3.70,-90.20,338.00
35.79,3.68,22.20,82.00
35.79,3.72,-76.70,286.00
35.82,3.72,-94.70,354.00
35.85,3.73,-93.40,350.00
35.88,3.70,-41.30,360.00
35.91,3.69,55.00,128.00
35.91,3.72,-94.30,354.00
35.97,3.73,-94.30,354.00
35.97,3.72,-74.60,286.00
36.00,3.71,-62.70,232.00
36.03,3.68,28.40,104.00
36.03,3.73,-95.10,354.00
36.06,3.73,-94.40,354.00
36.09,3.73,-96.00,358.00
36.12,3.70,-83.10,312.00
36.15,3.68,58.10,212.00
36.15,3.72,-93.80,354.00
36.21,3.73,-93.10,350.00
36.21,3.72,-76.90,288.00
36.24,3.69,10.70,330.00
36.27,3.69,57.00,168.00
36.27,3.73,-92.90,354.00
36.33,3.73,-94.90,354.00
36.33,3.72,-77.80,292.00
36.36,3.70,-34.20,128.00
36.39,3.73,58.40,216.00
36.39,3.73,-95.90,358.00
36.45,3.73,-95.00,354.00
36.45,3.72,-77.20,288.00
36.48,3.70,50.70,354.00
36.51,3.68,58.00,210.00
36.51,3.73,-95.10,358.00
36.54,3.72,-94.80,358.00
36.57,3.72,-93.80,350.00
36.63,3.70,-94.50,354.00
36.63,3.69,-71.70,266.00
36.63,3.72,-78.10,292.00
36.69,3.73,-96.10,360.00
36.69,3.72,-76.00,282.00
36.72,3.71,12.90,50.00
36.78,3.68,-14.20,52.00
36.78,3.73,-95.10,354.00
36.78,3.72,-76.40,286.00
36.81,3.73,-92.90,350.00
36.84,3.70,-39.80,360.00
36.87,3.69,55.10,174.00
36.87,3.73,-93.80,350.00
36.90,3.73,-93.70,354.00
36.93,3.73,-94.60,354.00
36.96,3.70,-96.20,360.00
36.99,3.68,-23.20,86.00
36.99,3.73,-94.60,354.00
37.02,3.73,-95.60,358.00
37.05,3.73,-95.30,358.00
37.08,3.70,-81.50,304.00
37.11,3.67,56.50,42.00
37.11,3.73,-93.40,350.00
37.17,3.73,-94.40,354.00
37.17,3.72,-78.10,294.00
37.20,3.70,7.10,318.00
37.23,3.68,57.00,40.00
37.23,3.73,-93.40,354.00
37.26,3.73,-95.60,358.00
37.29,3.73,-96.30,360.00
37.32,3.70,-92.60,348.00
37.35,3.72,58.40,216.00
37.35,3.73,-96.10,360.00
37.38,3.73,-95.20,354.00
37.41,3.72,-94.80,354.00
37.44,3.69,-50.30,354.00
37.47,3.68,57.10,86.00
37.47,3.73,-96.20,360.00
37.50,3.73,-94.10,354.00
37.53,3.73,-94.30,354.00
37.57,3.70,-96.00,358.00
37.59,3.72,58.10,212.00
37.59,3.73,-96.20,360.00
37.62,3.72,-95.20,358.00
37.65,3.72,-94.60,354.00
37.68,3.70,-86.00,322.00
37.71,3.68,-8.10,30.00
37.71,3.72,-94.80,354.00
37.74,3.73,-94.00,350.00
37.77,3.73,-93.80,350.00
37.80,3.70,-27.90,354.00
37.83,3.69,56.40,212.00
37.83,3.73,-94.30,354.00
37.89,3.73,-93.00,354.00
37.89,3.72,-76.50,286.00
37.92,3.70,-33.10,124.00
37.95,3.68,-10.90,40.00
37.95,3.73,-94.40,354.00
37.98,3.73,-96.20,360.00
38.01,3.73,-95.00,354.00
38.04,3.70,-64.50,350.00
38.07,3.69,56.70,86.00
38.07,3.73,-93.60,350.00
38.10,3.73,-94.90,358.00
38.13,3.73,-95.20,358.00
38.22,3.70,5.10,354.00
38.22,3.68,57.60,42.00
38.22,3.72,-76.20,286.00
38.22,3.72,-78.20,292.00
38.25,3.73,-96.20,360.00
38.31,3.71,-90.10,338.00
38.31,3.73,57.20,212.00
38.31,3.72,-76.70,286.00
38.34,3.73,-94.90,354.00
38.37,3.73,-94.70,354.00
38.40,3.69,-38.70,360.00
38.40,3.68,56.40,66.00
38.43,3.72,-96.00,360.00
38.46,3.72,-93.80,350.00
38.49,3.73,-93.80,354.00
38.52,3.70,-95.90,358.00
38.52,3.72,57.20,210.00
38.58,3.72,-95.80,358.00
38.58,3.72,-76.20,286.00
38.61,3.73,-95.00,354.00
38.64,3.70,-79.30,294.00
38.64,3.68,-22.10,82.00
38.67,3.73,-94.50,354.00
38.70,3.73,-93.10,350.00
38.73,3.73,-94.20,354.00
38.76,3.70,-15.00,354.00
38.76,3.69,57.50,240.00
38.79,3.73,-93.60,350.00
38.82,3.73,-92.80,354.00
38.85,3.73,-95.30,358.00
38.88,3.70,-92.20,344.00
38.88,3.68,-11.30,42.00
38.91,3.73,-94.60,354.00
38.94,3.73,-95.50,358.00
38.97,3.73,-95.10,354.00
39.00,3.70,-50.80,354.00
39.00,3.69,57.30,128.00
39.03,3.73,-93.70,350.00
39.06,3.73,-95.80,360.00
39.09,3.73,-93.90,354.00
39.12,3.70,-94.60,354.00
39.12,3.68,58.40,14.00
39.15,3.72,-94.80,354.00
39.18,3.73,-96.30,360.00
39.21,3.73,-94.80,354.00
39.24,3.70,-85.00,318.00
39.24,3.73,56.30,210.00
39.27,3.73,-95.00,354.00
39.30,3.72,-94.50,354.00
39.33,3.73,-93.70,350.00
39.36,3.70,-26.00,354.00
39.36,3.67,55.60,76.00
39.39,3.73,-94.70,354.00
