Time_s,Voltage_V,Current_mA,Power_mW
9.66,4.14,-191.70,796.00
9.66,4.14,-191.70,796.00
9.69,4.14,-191.80,800.00
9.72,4.13,-191.90,796.00
9.78,4.14,-191.70,796.00
9.78,4.14,-191.60,796.00
9.78,4.14,-191.60,796.00
9.81,4.13,-191.60,796.00
9.84,4.13,-191.90,796.00
9.87,4.13,-192.00,796.00
9.90,4.14,-191.80,796.00
9.90,4.14,-192.00,796.00
9.93,4.14,-191.90,796.00
9.96,4.14,-191.70,796.00
9.99,4.14,-191.60,796.00
10.02,4.14,-191.60,796.00
10.02,4.13,-191.80,796.00
10.05,4.13,-191.80,796.00
10.08,4.14,-191.70,796.00
10.11,4.14,-191.80,796.00
10.14,4.14,-191.80,796.00
10.14,4.14,-191.90,796.00
10.17,4.14,-192.00,796.00
10.20,4.14,-191.70,796.00
10.23,4.14,-192.00,800.00
10.26,4.13,-191.90,796.00
10.26,4.14,-191.70,796.00
10.29,4.13,-191.70,800.00
10.32,4.13,-191.90,796.00
10.35,4.14,-191.90,796.00
10.38,4.14,-191.40,796.00
10.38,4.14,-191.90,796.00
10.41,4.14,-191.70,796.00
10.44,4.14,-191.60,796.00
10.47,4.13,-191.70,796.00
10.50,4.13,-191.60,796.00
10.50,4.13,-191.60,796.00
10.53,4.14,-191.60,796.00
10.56,4.13,-191.50,796.00
10.59,4.14,-191.50,796.00
10.62,4.14,-191.70,796.00
10.62,4.14,-191.90,796.00
10.65,4.14,-191.60,796.00
10.68,4.13,-191.90,796.00
10.71,4.14,-191.90,796.00
10.74,4.14,-191.70,796.00
10.74,4.13,-191.90,796.00
10.77,4.14,-191.70,796.00
10.80,4.13,-191.70,796.00
10.83,4.14,-191.90,796.00
10.86,4.14,-191.70,796.00
10.86,4.14,-191.80,796.00
10.89,4.14,-191.50,796.00
10.92,4.14,-191.80,796.00
10.95,4.14,-191.80,796.00
10.98,4.14,-191.60,796.00
10.98,4.14,-191.80,796.00
11.01,4.14,-191.90,796.00
11.04,4.14,-191.70,796.00
11.07,4.14,-191.80,796.00
11.10,4.14,-191.70,796.00
11.10,4.14,-192.00,796.00
11.13,4.14,-191.60,796.00
11.16,4.14,-191.40,796.00
11.19,4.14,-191.60,796.00
11.22,4.14,-191.80,796.00
11.22,4.13,-191.50,796.00
11.25,4.14,-191.90,796.00
11.28,4.14,-191.80,796.00
11.31,4.14,-191.90,796.00
11.34,4.14,-191.80,796.00
11.34,4.14,-191.80,796.00
11.37,4.14,-191.90,796.00
11.40,4.14,-191.80,796.00
11.43,4.13,-192.00,796.00
11.46,4.13,-191.60,796.00
11.46,4.14,-191.60,796.00
11.49,4.13,-191.80,796.00
11.52,4.13,-191.80,796.00
11.55,4.13,-191.70,796.00
11.58,4.13,-191.90,796.00
11.58,4.14,-191.60,796.00
11.61,4.13,-191.70,796.00
11.64,4.13,-191.80,796.00
11.67,4.14,-191.70,796.00
11.70,4.13,-191.60,796.00
11.70,4.14,-191.80,796.00
11.73,4.14,-191.70,796.00
11.76,4.14,-191.80,796.00
11.79,4.14,-191.60,796.00
11.82,4.13,-191.90,796.00
11.82,4.14,-191.80,796.00
11.85,4.14,-191.70,796.00
11.88,4.14,-191.60,796.00
11.91,4.14,-191.90,796.00
11.95,4.14,-191.60,796.00
11.95,4.14,-191.50,796.00
11.97,4.14,-191.70,796.00
12.00,4.14,-191.80,796.00
12.03,4.13,-191.70,796.00
12.06,4.13,-191.70,796.00
12.06,4.14,-191.60,796.00
12.09,4.14,-192.00,800.00
12.12,4.14,-191.80,796.00
12.15,4.14,-192.00,796.00
12.18,4.14,-191.80,796.00
12.18,4.14,-191.70,796.00
12.21,4.14,-191.70,796.00
12.24,4.13,-191.70,796.00
12.27,4.14,-191.70,796.00
12.30,4.14,-191.80,796.00
12.30,4.14,-191.80,796.00
12.33,4.14,-191.70,796.00
12.36,4.14,-191.70,796.00
12.39,4.13,-191.60,796.00
12.42,4.14,-191.70,796.00
12.42,4.14,-191.40,796.00
